1, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 17, 0, 6, 0, 0, 0, 2, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0
1, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 31, 1, 12, 1, 2, 0, 1, 4, 0, 2, 0, 1, 0, 1, 1, 0, 1
2, 1, 2, 2, 0, 0, 0, 1, 0, 0, 0, 14, 2, 4, 0, 0, 2, 1, 4, 0, 3, 0, 0, 0, 1, 2, 0, 0
0, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 26, 2, 5, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 3, 1, 1
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 14, 1, 4, 0, 0, 0, 5, 3, 1, 0, 0, 1, 0, 0, 0, 1, 0
0, 0, 6, 0, 0, 1, 1, 0, 0, 0, 0, 35, 1, 2, 0, 1, 0, 4, 6, 1, 4, 0, 4, 0, 1, 1, 0, 1
2, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 17, 0, 2, 4, 0, 2, 0, 3, 0, 4, 1, 2, 0, 0, 1, 1, 1
0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 23, 2, 3, 0, 0, 1, 1, 3, 0, 2, 0, 1, 1, 0, 2, 0, 0
1, 3, 2, 3, 0, 0, 0, 0, 0, 0, 0, 29, 0, 8, 1, 2, 0, 1, 7, 0, 4, 0, 3, 1, 0, 2, 1, 0
1, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 26, 1, 8, 1, 2, 1, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0
0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 24, 2, 6, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 13, 0, 6, 0, 0, 0, 1, 3, 0, 3, 0, 1, 0, 0, 0, 4, 1
0, 4, 1, 6, 0, 0, 0, 0, 1, 1, 0, 43, 2, 5, 1, 0, 0, 1, 3, 1, 4, 0, 0, 0, 0, 10, 2, 3
4, 2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 36, 0, 14, 0, 0, 1, 0, 4, 0, 6, 0, 6, 0, 1, 6, 3, 0
3, 2, 9, 17, 0, 0, 0, 0, 1, 0, 0, 31, 4, 22, 0, 3, 0, 4, 4, 0, 9, 1, 1, 1, 3, 3, 3, 1
1, 7, 1, 17, 0, 0, 0, 0, 0, 2, 0, 18, 5, 13, 0, 1, 1, 3, 4, 2, 11, 0, 2, 1, 2, 6, 0, 2
8, 3, 2, 10, 0, 1, 0, 0, 1, 0, 0, 23, 6, 15, 1, 0, 2, 2, 2, 1, 12, 0, 2, 0, 0, 4, 2, 4
1, 1, 9, 14, 0, 0, 0, 0, 1, 0, 0, 13, 3, 22, 0, 0, 3, 2, 4, 0, 12, 1, 1, 5, 0, 19, 3, 0
1, 0, 5, 10, 0, 0, 1, 0, 0, 1, 0, 11, 1, 25, 0, 0, 2, 1, 0, 0, 13, 0, 0, 1, 0, 17, 2, 0
0, 1, 6, 12, 0, 0, 0, 0, 0, 0, 0, 8, 0, 35, 0, 1, 2, 3, 2, 2, 9, 0, 0, 1, 4, 6, 2, 0
2, 0, 11, 19, 1, 0, 0, 0, 1, 0, 0, 20, 4, 24, 0, 2, 2, 1, 1, 0, 19, 1, 0, 5, 5, 10, 6, 7
0, 3, 13, 10, 3, 1, 0, 0, 1, 0, 0, 15, 1, 32, 0, 1, 2, 2, 1, 1, 13, 0, 1, 1, 2, 12, 3, 1
0, 0, 5, 7, 2, 1, 0, 0, 2, 0, 0, 16, 1, 18, 0, 0, 2, 1, 1, 0, 11, 0, 1, 0, 2, 12, 4, 0
1, 0, 3, 12, 0, 0, 0, 0, 0, 0, 0, 12, 3, 7, 0, 1, 0, 0, 2, 0, 13, 0, 0, 0, 1, 6, 1, 0
1, 3, 4, 15, 0, 0, 0, 0, 0, 0, 1, 19, 1, 13, 0, 1, 0, 0, 2, 0, 9, 0, 0, 4, 1, 7, 2, 1
0, 0, 5, 8, 0, 0, 0, 0, 0, 0, 0, 11, 1, 19, 1, 0, 1, 0, 4, 0, 13, 0, 3, 4, 1, 10, 9, 0
1, 0, 12, 22, 0, 1, 0, 0, 0, 0, 0, 6, 5, 29, 0, 0, 4, 1, 0, 0, 10, 0, 2, 1, 0, 7, 3, 2
1, 3, 4, 27, 0, 0, 0, 0, 0, 0, 1, 14, 4, 34, 0, 0, 1, 0, 0, 0, 9, 0, 0, 1, 1, 13, 3, 1
3, 1, 2, 14, 0, 0, 0, 0, 0, 1, 0, 18, 4, 16, 1, 0, 0, 0, 3, 1, 11, 0, 0, 3, 3, 6, 5, 0
1, 0, 2, 12, 1, 0, 0, 0, 1, 0, 1, 22, 3, 26, 0, 0, 1, 0, 3, 2, 7, 0, 1, 2, 6, 10, 5, 0
2, 0, 7, 18, 0, 0, 0, 0, 0, 0, 0, 12, 2, 23, 1, 0, 1, 1, 2, 1, 17, 1, 0, 2, 0, 7, 14, 1
2, 4, 6, 12, 0, 0, 0, 0, 0, 0, 3, 20, 5, 23, 1, 1, 1, 0, 3, 0, 7, 1, 4, 0, 1, 12, 2, 0
0, 1, 6, 14, 0, 0, 0, 0, 0, 0, 0, 28, 6, 29, 0, 0, 0, 2, 2, 0, 11, 0, 3, 0, 0, 11, 4, 0
0, 1, 6, 11, 0, 1, 0, 0, 0, 0, 0, 40, 5, 11, 1, 0, 0, 0, 2, 1, 11, 3, 1, 0, 1, 1, 1, 0
4, 4, 2, 13, 1, 2, 2, 1, 0, 3, 1, 37, 3, 12, 2, 2, 1, 1, 6, 0, 24, 4, 6, 0, 0, 2, 0, 1
3, 3, 2, 15, 0, 2, 0, 0, 0, 1, 0, 33, 3, 3, 1, 3, 0, 3, 6, 0, 12, 1, 3, 0, 1, 2, 1, 0
0, 7, 5, 8, 0, 1, 0, 1, 2, 0, 2, 32, 0, 4, 3, 2, 1, 5, 5, 0, 10, 2, 0, 0, 3, 3, 0, 1
0, 9, 1, 14, 3, 1, 0, 0, 3, 1, 3, 35, 7, 2, 0, 8, 1, 8, 7, 0, 20, 5, 3, 0, 1, 6, 0, 1
4, 6, 11, 7, 3, 0, 2, 1, 1, 1, 0, 43, 8, 15, 0, 3, 0, 4, 6, 0, 14, 3, 2, 0, 2, 5, 1, 6
1, 11, 5, 6, 4, 0, 2, 0, 5, 1, 1, 42, 10, 8, 2, 2, 0, 10, 8, 0, 13, 4, 1, 0, 1, 4, 0, 1
1, 4, 3, 8, 0, 1, 0, 0, 1, 0, 0, 41, 3, 5, 3, 3, 1, 4, 8, 1, 10, 3, 2, 0, 1, 1, 1, 1
7, 7, 8, 14, 0, 2, 2, 4, 1, 2, 2, 52, 5, 6, 2, 5, 0, 7, 10, 4, 15, 6, 3, 0, 1, 1, 1, 1
3, 4, 4, 17, 1, 2, 3, 0, 1, 1, 1, 36, 3, 9, 1, 7, 1, 4, 11, 1, 15, 5, 1, 0, 0, 1, 1, 0
2, 3, 2, 11, 0, 0, 1, 2, 1, 0, 0, 33, 5, 11, 1, 2, 1, 2, 6, 2, 9, 1, 0, 0, 2, 4, 1, 0
1, 8, 6, 11, 1, 2, 0, 1, 0, 5, 1, 41, 6, 9, 2, 4, 0, 6, 9, 0, 10, 1, 5, 0, 11, 9, 2, 2
6, 10, 9, 14, 2, 0, 1, 0, 0, 5, 2, 25, 6, 18, 0, 6, 1, 5, 10, 0, 28, 1, 5, 1, 0, 4, 1, 2
4, 14, 1, 8, 0, 2, 2, 1, 0, 1, 0, 27, 5, 10, 6, 11, 0, 4, 9, 0, 14, 2, 3, 0, 3, 3, 2, 2
8, 8, 2, 20, 0, 0, 0, 0, 0, 2, 1, 17, 6, 19, 4, 6, 1, 7, 10, 3, 10, 1, 6, 0, 6, 4, 2, 0
0, 5, 1, 10, 0, 0, 2, 2, 0, 0, 2, 57, 4, 9, 1, 1, 0, 3, 2, 1, 12, 3, 3, 0, 0, 1, 0, 0
1, 16, 1, 11, 1, 1, 0, 2, 2, 0, 1, 29, 5, 8, 3, 2, 0, 4, 8, 1, 20, 1, 8, 0, 1, 4, 0, 0
1, 6, 0, 18, 1, 0, 2, 0, 1, 1, 3, 22, 8, 4, 1, 4, 1, 4, 2, 0, 17, 1, 3, 0, 3, 9, 1, 2
0, 2, 3, 16, 1, 2, 0, 0, 0, 0, 0, 54, 12, 23, 2, 4, 0, 2, 2, 0, 18, 0, 6, 0, 2, 10, 1, 0
1, 0, 2, 10, 0, 0, 0, 0, 0, 2, 0, 21, 0, 2, 3, 1, 0, 4, 5, 2, 11, 0, 1, 0, 0, 1, 0, 0
3, 8, 14, 3, 0, 0, 0, 0, 0, 0, 0, 59, 11, 20, 2, 2, 1, 3, 10, 3, 6, 0, 5, 0, 3, 5, 5, 1
1, 1, 3, 3, 0, 0, 0, 0, 0, 0, 0, 56, 0, 3, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 1, 1, 0
6, 3, 5, 2, 0, 0, 0, 0, 1, 1, 0, 57, 6, 9, 0, 1, 0, 1, 4, 0, 3, 0, 0, 0, 1, 2, 1, 0
2, 5, 2, 2, 0, 0, 0, 0, 0, 0, 0, 37, 0, 17, 2, 0, 1, 0, 4, 6, 5, 0, 0, 0, 1, 2, 2, 0
3, 8, 10, 3, 0, 0, 0, 0, 0, 1, 0, 54, 5, 8, 0, 0, 1, 4, 5, 0, 3, 0, 1, 0, 0, 3, 1, 0
0, 4, 5, 2, 0, 0, 0, 0, 0, 1, 1, 39, 3, 7, 0, 0, 0, 3, 3, 0, 2, 0, 1, 0, 0, 3, 0, 0
3, 3, 5, 6, 0, 0, 0, 0, 0, 0, 0, 26, 3, 3, 0, 0, 2, 0, 3, 0, 3, 0, 2, 1, 0, 3, 3, 1
0, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 43, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0
0, 1, 3, 5, 0, 0, 0, 0, 0, 0, 0, 64, 1, 8, 0, 1, 0, 0, 3, 1, 3, 0, 1, 0, 0, 2, 2, 0
1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 51, 1, 5, 0, 0, 0, 0, 4, 0, 2, 0, 1, 0, 1, 7, 0, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 37, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 3, 6, 2, 0, 0, 0, 0, 0, 0, 0, 41, 1, 7, 0, 0, 0, 0, 2, 2, 4, 1, 0, 0, 0, 4, 0, 0
1, 0, 2, 5, 0, 0, 0, 0, 0, 1, 0, 48, 2, 6, 0, 0, 0, 2, 2, 0, 3, 0, 0, 0, 0, 4, 0, 0
1, 3, 3, 5, 0, 0, 0, 0, 0, 2, 0, 60, 0, 7, 0, 4, 0, 0, 2, 0, 6, 2, 1, 0, 0, 7, 1, 0
1, 2, 7, 3, 0, 0, 0, 0, 0, 0, 0, 28, 3, 7, 0, 1, 0, 1, 5, 0, 2, 0, 0, 0, 0, 2, 0, 0
1, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 48, 0, 11, 0, 1, 0, 1, 1, 0, 2, 0, 3, 0, 1, 1, 1, 0
0, 2, 5, 2, 0, 0, 0, 0, 0, 0, 0, 40, 0, 1, 0, 1, 0, 0, 2, 0, 3, 1, 1, 0, 0, 3, 0, 1
1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 49, 1, 2, 0, 0, 0, 0, 1, 0, 4, 1, 0, 0, 1, 6, 1, 1
0, 1, 0, 2, 0, 0, 0, 0, 2, 2, 0, 38, 1, 2, 0, 0, 0, 1, 3, 0, 3, 0, 1, 0, 0, 2, 1, 0
1, 5, 4, 3, 1, 0, 0, 0, 0, 0, 0, 43, 2, 9, 2, 1, 0, 0, 4, 0, 4, 0, 2, 0, 2, 6, 1, 1
